난관염,,,,NNP,*,T,난관염,*,*,*,*,*
난소염,,,,NNP,*,T,난소염,*,*,*,*,*
자궁관난소염,,,,NNP,*,T,자궁관난소염,*,*,*,*,*
Norovirus,,,,NNP,*,T,Norovirus,*,*,*,*,*
노로바이러스,,,,NNP,*,F,노로바이러스,*,*,*,*,*
노로바이러스식중독,,,,NNP,*,T,노로바이러스식중독,*,*,*,*,*
노카르디아 폐렴,,,,NNP,*,T,노카르디아 폐렴,*,*,*,*,*
수막뇌염,,,,NNP,*,T,수막뇌염,*,*,*,*,*
단독증,,,,NNP,*,T,단독증,*,*,*,*,*
Zoster,,,,NNP,*,T,Zoster,*,*,*,*,*
shingles,,,,NNP,*,T,shingles,*,*,*,*,*
대상포진신경통,,,,NNP,*,T,대상포진신경통,*,*,*,*,*
대장균,,,,NNP,*,T,대장균,*,*,*,*,*
뎅귀열,,,,NNP,*,T,뎅귀열,*,*,*,*,*
roseola infantum,,,,NNP,*,T,roseola infantum,*,*,*,*,*
돌발발진,,,,NNP,*,T,돌발발진,*,*,*,*,*
돌발진,,,,NNP,*,T,돌발진,*,*,*,*,*
소아 장미진,,,,NNP,*,T,소아 장미진,*,*,*,*,*
영아 발진,,,,NNP,*,T,영아 발진,*,*,*,*,*
기계충,,,,NNP,*,T,기계충,*,*,*,*,*
독창,,,,NNP,*,T,독창,*,*,*,*,*
머리 백선,,,,NNP,*,T,머리 백선,*,*,*,*,*
머리의 통증,,,,NNP,*,T,머리의 통증,*,*,*,*,*
라사열,,,,NNP,*,T,라사열,*,*,*,*,*
라사피버,,,,NNP,*,F,라사피버,*,*,*,*,*
라싸피버,,,,NNP,*,F,라싸피버,*,*,*,*,*
레지오넬라 감염증,,,,NNP,*,T,레지오넬라 감염증,*,*,*,*,*
레지오네라,,,,NNP,*,F,레지오네라,*,*,*,*,*
재향군인병,,,,NNP,*,T,재향군인병,*,*,*,*,*
Pontiac fever,,,,NNP,*,T,Pontiac fever,*,*,*,*,*
폰티악열,,,,NNP,*,T,폰티악열,*,*,*,*,*
여름 감기,,,,NNP,*,F,여름 감기,*,*,*,*,*
레지오넬라 폐렴,,,,NNP,*,T,레지오넬라 폐렴,*,*,*,*,*
7일열,,,,NNP,*,T,7일열,*,*,*,*,*
논농부병,,,,NNP,*,T,논농부병,*,*,*,*,*
농부병,,,,NNP,*,T,농부병,*,*,*,*,*
와일씨병,,,,NNP,*,T,와일씨병,*,*,*,*,*
리스테리아병,,,,NNP,*,T,리스테리아병,*,*,*,*,*
리스테리아증,,,,NNP,*,T,리스테리아증,*,*,*,*,*
회선병,,,,NNP,*,T,회선병,*,*,*,*,*
마버그 출혈열,,,,NNP,*,T,마버그 출혈열,*,*,*,*,*
마르부르크 출혈열,,,,NNP,*,T,마르부르크 출혈열,*,*,*,*,*
C형간염,,,,NNP,*,T,C형간염,*,*,*,*,*
3일열,,,,NNP,*,T,3일열,*,*,*,*,*
4일열,,,,NNP,*,T,4일열,*,*,*,*,*
하루거리열,,,,NNP,*,T,하루거리열,*,*,*,*,*
학질,,,,NNP,*,T,학질,*,*,*,*,*
잠복 매독,,,,NNP,*,T,잠복 매독,*,*,*,*,*
유비저균 감염증,,,,NNP,*,T,유비저균 감염증,*,*,*,*,*
멜리오이도시스,,,,NNP,*,F,멜리오이도시스,*,*,*,*,*
연성하감,,,,NNP,*,T,연성하감,*,*,*,*,*
헤모필루스 듀크레이균 감염,,,,NNP,*,T,헤모필루스 듀크레이균 감염,*,*,*,*,*
뇌막염,,,,NNP,*,T,뇌막염,*,*,*,*,*
뇌수막염,,,,NNP,*,T,뇌수막염,*,*,*,*,*
뇌척수막염,,,,NNP,*,T,뇌척수막염,*,*,*,*,*
뇌척수염,,,,NNP,*,T,뇌척수염,*,*,*,*,*
수막염,,,,NNP,*,T,수막염,*,*,*,*,*
수막구균성수막염,,,,NNP,*,T,수막구균성수막염,*,*,*,*,*
반코마이신 내성 장구균 감염증,,,,NNP,*,T,반코마이신 내성 장구균 감염증,*,*,*,*,*
반코마이신 저항 장알균 감염증,,,,NNP,*,T,반코마이신 저항 장알균 감염증,*,*,*,*,*
VRE 균혈증,,,,NNP,*,T,VRE 균혈증,*,*,*,*,*
반코마이신 내성 황색포도상구균균,,,,NNP,*,T,반코마이신 내성 황색포도상구균균,*,*,*,*,*
반코마이신 저항 황색포도알균,,,,NNP,*,T,반코마이신 저항 황색포도알균,*,*,*,*,*
발진타이푸스,,,,NNP,*,F,발진타이푸스,*,*,*,*,*
방사선균증,,,,NNP,*,T,방사선균증,*,*,*,*,*
베게너육아종,,,,NNP,*,T,베게너육아종,*,*,*,*,*
병원성폐렴,,,,NNP,*,T,병원성폐렴,*,*,*,*,*
보툴리누스중독증,,,,NNP,*,T,보툴리누스중독증,*,*,*,*,*
부루세라병,,,,NNP,*,T,부루세라병,*,*,*,*,*
브루셀라,,,,NNP,*,F,브루셀라,*,*,*,*,*
브루셀라병,,,,NNP,*,T,브루셀라병,*,*,*,*,*
음모슬증,,,,NNP,*,T,음모슬증,*,*,*,*,*
E. sakazakii,,,,NNP,*,T,E. sakazakii,*,*,*,*,*
엔테로박터 사카자키,,,,NNP,*,F,엔테로박터 사카자키,*,*,*,*,*
사카자키,,,,NNP,*,F,사카자키,*,*,*,*,*
Cronobacter,,,,NNP,*,T,Cronobacter,*,*,*,*,*
사타구니무좀,,,,NNP,*,T,사타구니무좀,*,*,*,*,*
샅백선,,,,NNP,*,T,샅백선,*,*,*,*,*
완선,,,,NNP,*,T,완선,*,*,*,*,*
음고부백선,,,,NNP,*,T,음고부백선,*,*,*,*,*
common cold,,,,NNP,*,T,common cold,*,*,*,*,*
감기,,,,NNP,*,F,감기,*,*,*,*,*
donovanosis,,,,NNP,*,T,donovanosis,*,*,*,*,*
도노반증,,,,NNP,*,T,도노반증,*,*,*,*,*
사타구니육아종,,,,NNP,*,T,사타구니육아종,*,*,*,*,*
샅고랑육아종,,,,NNP,*,T,샅고랑육아종,*,*,*,*,*
샅육아종,,,,NNP,*,T,샅육아종,*,*,*,*,*
서혜육아종,,,,NNP,*,T,서혜육아종,*,*,*,*,*
아메리카트리파노소마증,,,,NNP,*,T,아메리카트리파노소마증,*,*,*,*,*
선모충병,,,,NNP,*,T,선모충병,*,*,*,*,*
STD,,,,NNP,*,T,STD,*,*,*,*,*
성감염질환,,,,NNP,*,T,성감염질환,*,*,*,*,*
성행위로 전파되는 질환,,,,NNP,*,T,성행위로 전파되는 질환,*,*,*,*,*
scarlatina,,,,NNP,*,T,scarlatina,*,*,*,*,*
세균성 인후염,,,,NNP,*,T,세균성 인후염,*,*,*,*,*
시겔라증,,,,NNP,*,T,시겔라증,*,*,*,*,*
이질,,,,NNP,*,T,이질,*,*,*,*,*
척수성소아마비,,,,NNP,*,F,척수성소아마비,*,*,*,*,*
폴리오,,,,NNP,*,F,폴리오,*,*,*,*,*
회백수염,,,,NNP,*,T,회백수염,*,*,*,*,*
속립결핵,,,,NNP,*,T,속립결핵,*,*,*,*,*
전염성 수두,,,,NNP,*,F,전염성 수두,*,*,*,*,*
수족구,,,,NNP,*,F,수족구,*,*,*,*,*
수족구 질환,,,,NNP,*,T,수족구 질환,*,*,*,*,*
슈도모나스,,,,NNP,*,F,슈도모나스,*,*,*,*,*
녹농균 감염증,,,,NNP,*,T,녹농균 감염증,*,*,*,*,*
만선열두조충,,,,NNP,*,T,만선열두조충,*,*,*,*,*
스파르가눔,,,,NNP,*,T,스파르가눔,*,*,*,*,*
Neonatal Necrotizing Enterocolitis,,,,NNP,*,T,Neonatal Necrotizing Enterocolitis,*,*,*,*,*
신생아 괴사성 소장결장염,,,,NNP,*,T,신생아 괴사성 소장결장염,*,*,*,*,*
태아 및 신생아의 괴사성 소장결장염,,,,NNP,*,T,태아 및 신생아의 괴사성 소장결장염,*,*,*,*,*
H1N1,,,,NNP,*,T,H1N1,*,*,*,*,*
돼지독감,,,,NNP,*,T,돼지독감,*,*,*,*,*
돼지인플루엔자,,,,NNP,*,F,돼지인플루엔자,*,*,*,*,*
신종인플루엔자,,,,NNP,*,F,신종인플루엔자,*,*,*,*,*
신종인플루엔자A,,,,NNP,*,T,신종인플루엔자A,*,*,*,*,*
신증후군 출혈열,,,,NNP,*,T,신증후군 출혈열,*,*,*,*,*
신증후출혈열,,,,NNP,*,T,신증후출혈열,*,*,*,*,*
유행성 출혈열,,,,NNP,*,T,유행성 출혈열,*,*,*,*,*
infectiveendocarditis,,,,NNP,*,T,infectiveendocarditis,*,*,*,*,*
감염성심내막염,,,,NNP,*,T,감염성심내막염,*,*,*,*,*
급성감염성심내막염,,,,NNP,*,T,급성감염성심내막염,*,*,*,*,*
급성심내막염,,,,NNP,*,T,급성심내막염,*,*,*,*,*
심내막염증,,,,NNP,*,T,심내막염증,*,*,*,*,*
심장내막염,,,,NNP,*,T,심장내막염,*,*,*,*,*
심장내막염증,,,,NNP,*,T,심장내막염증,*,*,*,*,*
아급성감염성심내막염,,,,NNP,*,T,아급성감염성심내막염,*,*,*,*,*
아급성심내막염,,,,NNP,*,T,아급성심내막염,*,*,*,*,*
이질 아메바,,,,NNP,*,F,이질 아메바,*,*,*,*,*
아스페르길루스종,,,,NNP,*,T,아스페르길루스종,*,*,*,*,*
에볼라 바이러스,,,,NNP,*,F,에볼라 바이러스,*,*,*,*,*
옻,,,,NNP,*,T,옻,*,*,*,*,*
옻오름,,,,NNP,*,T,옻오름,*,*,*,*,*
요충병,,,,NNP,*,T,요충병,*,*,*,*,*
햄버거병,,,,NNP,*,T,햄버거병,*,*,*,*,*
HUS,,,,NNP,*,T,HUS,*,*,*,*,*
원인불명열,,,,NNP,*,T,원인불명열,*,*,*,*,*
샤가스병,,,,NNP,*,T,샤가스병,*,*,*,*,*
아프리카수면병,,,,NNP,*,T,아프리카수면병,*,*,*,*,*
체체파리,,,,NNP,*,F,체체파리,*,*,*,*,*
웨스트나일 뇌염,,,,NNP,*,T,웨스트나일 뇌염,*,*,*,*,*
웨스트나일즈 바이러스 감염,,,,NNP,*,T,웨스트나일즈 바이러스 감염,*,*,*,*,*
웨스트나일 바이러스 감염증,,,,NNP,*,T,웨스트나일 바이러스 감염증,*,*,*,*,*
위결핵,,,,NNP,*,T,위결핵,*,*,*,*,*
장결핵,,,,NNP,*,T,장결핵,*,*,*,*,*
멈프스,,,,NNP,*,F,멈프스,*,*,*,*,*
볼거리,,,,NNP,*,F,볼거리,*,*,*,*,*
사람 유두종 바이러스 감염증,,,,NNP,*,T,사람 유두종 바이러스 감염증,*,*,*,*,*
HPV,,,,NNP,*,T,HPV,*,*,*,*,*
독감,,,,NNP,*,T,독감,*,*,*,*,*
자궁경관염,,,,NNP,*,T,자궁경관염,*,*,*,*,*
자궁입구염,,,,NNP,*,T,자궁입구염,*,*,*,*,*
대장균 O157 감염증,,,,NNP,*,T,대장균 O157 감염증,*,*,*,*,*
염병,,,,NNP,*,T,염병,*,*,*,*,*
장질 부사,,,,NNP,*,F,장질 부사,*,*,*,*,*
생인손,,,,NNP,*,T,생인손,*,*,*,*,*
조류 독감,,,,NNP,*,T,조류 독감,*,*,*,*,*
bird flu,,,,NNP,*,T,bird flu,*,*,*,*,*
avian flu,,,,NNP,*,T,avian flu,*,*,*,*,*
bird flu,,,,NNP,*,T,bird flu,*,*,*,*,*
highly pathogenic avian influenza,,,,NNP,*,T,highly pathogenic avian influenza,*,*,*,*,*
HPAI,,,,NNP,*,T,HPAI,*,*,*,*,*
신종 코로나 바이러스 감염증,,,,NNP,*,T,신종 코로나 바이러스 감염증,*,*,*,*,*
메르스바이러스 감염증,,,,NNP,*,T,메르스바이러스 감염증,*,*,*,*,*
메르스 코로나 바이러스 감염증,,,,NNP,*,T,메르스 코로나 바이러스 감염증,*,*,*,*,*
사스,,,,NNP,*,F,사스,*,*,*,*,*
SARS,,,,NNP,*,T,SARS,*,*,*,*,*
HIV,,,,NNP,*,T,HIV,*,*,*,*,*
HIV바이러스,,,,NNP,*,F,HIV바이러스,*,*,*,*,*
인간면역결핍바이러스,,,,NNP,*,F,인간면역결핍바이러스,*,*,*,*,*
임상적 잠복기 AIDS,,,,NNP,*,T,임상적 잠복기 AIDS,*,*,*,*,*
비정형성 폐렴,,,,NNP,*,T,비정형성 폐렴,*,*,*,*,*
지역사회 획득 폐렴,,,,NNP,*,T,지역사회 획득 폐렴,*,*,*,*,*
소두증,,,,NNP,*,T,소두증,*,*,*,*,*
곤지름,,,,NNP,*,T,곤지름,*,*,*,*,*
뾰족콘딜로마,,,,NNP,*,F,뾰족콘딜로마,*,*,*,*,*
생식기 사마귀,,,,NNP,*,F,생식기 사마귀,*,*,*,*,*
성기사마귀,,,,NNP,*,F,성기사마귀,*,*,*,*,*
음부 사마귀,,,,NNP,*,F,음부 사마귀,*,*,*,*,*
첨형 콘딜롬,,,,NNP,*,T,첨형 콘딜롬,*,*,*,*,*
콘딜롬,,,,NNP,*,T,콘딜롬,*,*,*,*,*
항문우췌,,,,NNP,*,F,항문우췌,*,*,*,*,*
첨규형콘딜로마,,,,NNP,*,F,첨규형콘딜로마,*,*,*,*,*
치쿤구니아 열병,,,,NNP,*,T,치쿤구니아 열병,*,*,*,*,*
치쿤구니야 열병,,,,NNP,*,T,치쿤구니야 열병,*,*,*,*,*
치쿤군야 열병,,,,NNP,*,T,치쿤군야 열병,*,*,*,*,*
치쿤구냐 열병,,,,NNP,*,T,치쿤구냐 열병,*,*,*,*,*
치킨구니야 열병,,,,NNP,*,T,치킨구니야 열병,*,*,*,*,*
Thrush,,,,NNP,*,T,Thrush,*,*,*,*,*
구강점막 염증,,,,NNP,*,T,구강점막 염증,*,*,*,*,*
구강점막 질환,,,,NNP,*,T,구강점막 질환,*,*,*,*,*
구내염,,,,NNP,*,T,구내염,*,*,*,*,*
아구창,,,,NNP,*,T,아구창,*,*,*,*,*
캄필로박터,,,,NNP,*,F,캄필로박터,*,*,*,*,*
캄필로박터 식중독,,,,NNP,*,T,캄필로박터 식중독,*,*,*,*,*
캄필로박터 위장관 감염병,,,,NNP,*,T,캄필로박터 위장관 감염병,*,*,*,*,*
신종 코로나바이러스 폐렴,,,,NNP,*,T,신종 코로나바이러스 폐렴,*,*,*,*,*
우한 폐렴,,,,NNP,*,T,우한 폐렴,*,*,*,*,*
nCoV,,,,NNP,*,T,nCoV,*,*,*,*,*
Novel Coronavirus,,,,NNP,*,T,Novel Coronavirus,*,*,*,*,*
신종 코로나 바이러스 감염증,,,,NNP,*,T,신종 코로나 바이러스 감염증,*,*,*,*,*
Q열,,,,NNP,*,T,Q열,*,*,*,*,*
Query fever,,,,NNP,*,T,Query fever,*,*,*,*,*
CJD,,,,NNP,*,T,CJD,*,*,*,*,*
vCJD,,,,NNP,*,T,vCJD,*,*,*,*,*
변종 크로이펠트 야콥병,,,,NNP,*,T,변종 크로이펠트 야콥병,*,*,*,*,*
야콥병,,,,NNP,*,T,야콥병,*,*,*,*,*
야곱병,,,,NNP,*,T,야곱병,*,*,*,*,*
탄저균,,,,NNP,*,T,탄저균,*,*,*,*,*
tsutsugamushi disease,,,,NNP,*,T,tsutsugamushi disease,*,*,*,*,*
덤블티푸스,,,,NNP,*,F,덤블티푸스,*,*,*,*,*
쓰쓰가무시,,,,NNP,*,F,쓰쓰가무시,*,*,*,*,*
쓰쓰가무시병,,,,NNP,*,T,쓰쓰가무시병,*,*,*,*,*
쓰쓰가무시증,,,,NNP,*,T,쓰쓰가무시증,*,*,*,*,*
진드기 티푸스,,,,NNP,*,F,진드기 티푸스,*,*,*,*,*
쯔쯔가무시,,,,NNP,*,F,쯔쯔가무시,*,*,*,*,*
쯔쯔가무시증,,,,NNP,*,T,쯔쯔가무시증,*,*,*,*,*
쯔쯔가무시병,,,,NNP,*,T,쯔쯔가무시병,*,*,*,*,*
주혈 원충병,,,,NNP,*,T,주혈 원충병,*,*,*,*,*
톡소포자충,,,,NNP,*,T,톡소포자충,*,*,*,*,*
톡소포자충증,,,,NNP,*,T,톡소포자충증,*,*,*,*,*
톡소플라스마,,,,NNP,*,F,톡소플라스마,*,*,*,*,*
톡소플라스마증,,,,NNP,*,T,톡소플라스마증,*,*,*,*,*
톡소플라즈마,,,,NNP,*,F,톡소플라즈마,*,*,*,*,*
파라인플루엔자,,,,NNP,*,F,파라인플루엔자,*,*,*,*,*
파라인플루엔자 감염,,,,NNP,*,T,파라인플루엔자 감염,*,*,*,*,*
세균성 관절염,,,,NNP,*,T,세균성 관절염,*,*,*,*,*
패혈증후군,,,,NNP,*,T,패혈증후군,*,*,*,*,*
TB,,,,NNP,*,T,TB,*,*,*,*,*
Buerger Disease,,,,NNP,*,T,Buerger Disease,*,*,*,*,*
Buergers Disease,,,,NNP,*,T,Buergers Disease,*,*,*,*,*
버거씨병,,,,NNP,*,T,버거씨병,*,*,*,*,*
뷰르거병,,,,NNP,*,T,뷰르거병,*,*,*,*,*
폐색혈전혈관염,,,,NNP,*,T,폐색혈전혈관염,*,*,*,*,*
폐쇄혈전혈관염,,,,NNP,*,T,폐쇄혈전혈관염,*,*,*,*,*
Staphylococcus,,,,NNP,*,T,Staphylococcus,*,*,*,*,*
포도상구균,,,,NNP,*,T,포도상구균,*,*,*,*,*
황색포도상구균,,,,NNP,*,T,황색포도상구균,*,*,*,*,*
3일 홍역,,,,NNP,*,T,3일 홍역,*,*,*,*,*
독일홍역,,,,NNP,*,T,독일홍역,*,*,*,*,*
한센씨병,,,,NNP,*,T,한센씨병,*,*,*,*,*
문둥병,,,,NNP,*,T,문둥병,*,*,*,*,*
나병,,,,NNP,*,T,나병,*,*,*,*,*
단순포진,,,,NNP,*,T,단순포진,*,*,*,*,*
단순포진 바이러스,,,,NNP,*,F,단순포진 바이러스,*,*,*,*,*
헤르페스,,,,NNP,*,F,헤르페스,*,*,*,*,*
헤르페스 바이러스,,,,NNP,*,F,헤르페스 바이러스,*,*,*,*,*
호산구 증가,,,,NNP,*,F,호산구 증가,*,*,*,*,*
호산구증가증후군,,,,NNP,*,T,호산구증가증후군,*,*,*,*,*
rubeola,,,,NNP,*,T,rubeola,*,*,*,*,*
황열 바이러스,,,,NNP,*,F,황열 바이러스,*,*,*,*,*
황열병,,,,NNP,*,T,황열병,*,*,*,*,*
황열병원체,,,,NNP,*,T,황열병원체,*,*,*,*,*
크립토콕쿠스증,,,,NNP,*,T,크립토콕쿠스증,*,*,*,*,*
AIDS,,,,NNP,*,T,AIDS,*,*,*,*,*
에이즈,,,,NNP,*,F,에이즈,*,*,*,*,*
후천성 면역결핍 증후군,,,,NNP,*,T,후천성 면역결핍 증후군,*,*,*,*,*
후천적 면역결핍,,,,NNP,*,T,후천적 면역결핍,*,*,*,*,*
페스트,,,,NNP,*,F,페스트,*,*,*,*,*
히스토플라스마증,,,,NNP,*,T,히스토플라스마증,*,*,*,*,*
High blood pressure,,,,NNP,*,T,High blood pressure,*,*,*,*,*
Hypertension,,,,NNP,*,T,Hypertension,*,*,*,*,*
본태성 고혈압,,,,NNP,*,T,본태성 고혈압,*,*,*,*,*
속발성 고혈압,,,,NNP,*,T,속발성 고혈압,*,*,*,*,*
비타민 C 부족증,,,,NNP,*,T,비타민 C 부족증,*,*,*,*,*
연독,,,,NNP,*,T,연독,*,*,*,*,*
냉방병증후군,,,,NNP,*,T,냉방병증후군,*,*,*,*,*
냉방증,,,,NNP,*,T,냉방증,*,*,*,*,*
냉방증후군,,,,NNP,*,T,냉방증후군,*,*,*,*,*
증후군,,,,NNP,*,T,증후군,*,*,*,*,*
대사성증후군,,,,NNP,*,T,대사성증후군,*,*,*,*,*
성인병,,,,NNP,*,T,성인병,*,*,*,*,*
신진대사증후군,,,,NNP,*,T,신진대사증후군,*,*,*,*,*
인슐린저항성증후군,,,,NNP,*,T,인슐린저항성증후군,*,*,*,*,*
만성피로증후군,,,,NNP,*,T,만성피로증후군,*,*,*,*,*
내장지방형비만,,,,NNP,*,T,내장지방형비만,*,*,*,*,*
복부비만,,,,NNP,*,T,복부비만,*,*,*,*,*
체지방 과잉,,,,NNP,*,T,체지방 과잉,*,*,*,*,*
새집병,,,,NNP,*,T,새집병,*,*,*,*,*
새집신드롬,,,,NNP,*,T,새집신드롬,*,*,*,*,*
알콜성 간질환,,,,NNP,*,T,알콜성 간질환,*,*,*,*,*
음주 간질환,,,,NNP,*,T,음주 간질환,*,*,*,*,*
원인불명열,,,,NNP,*,T,원인불명열,*,*,*,*,*
이상지질단백혈증,,,,NNP,*,T,이상지질단백혈증,*,*,*,*,*
비알코올성 지방간,,,,NNP,*,T,비알코올성 지방간,*,*,*,*,*
비알콜성지방간,,,,NNP,*,T,비알콜성지방간,*,*,*,*,*
알코올성 지방간,,,,NNP,*,T,알코올성 지방간,*,*,*,*,*
알콜성지방간,,,,NNP,*,T,알콜성지방간,*,*,*,*,*
난소부전,,,,NNP,*,T,난소부전,*,*,*,*,*
신경성 난청,,,,NNP,*,T,신경성 난청,*,*,*,*,*
경부 림프절,,,,NNP,*,T,경부 림프절,*,*,*,*,*
경부 림프절종대,,,,NNP,*,T,경부 림프절종대,*,*,*,*,*
목의 급성 림프절염,,,,NNP,*,T,목의 급성 림프절염,*,*,*,*,*
oral cavity cancer,,,,NNP,*,T,oral cavity cancer,*,*,*,*,*
구강저암,,,,NNP,*,T,구강저암,*,*,*,*,*
설암,,,,NNP,*,T,설암,*,*,*,*,*
치은암,,,,NNP,*,T,치은암,*,*,*,*,*
협부암,,,,NNP,*,T,협부암,*,*,*,*,*
급성 화농성 중이염,,,,NNP,*,T,급성 화농성 중이염,*,*,*,*,*
중이염,,,,NNP,*,T,중이염,*,*,*,*,*
화분 알레르기,,,,NNP,*,F,화분 알레르기,*,*,*,*,*
돌발성 난청,,,,NNP,*,T,돌발성 난청,*,*,*,*,*
선천성 난청,,,,NNP,*,T,선천성 난청,*,*,*,*,*
소음성 난청,,,,NNP,*,T,소음성 난청,*,*,*,*,*
전도성 난청,,,,NNP,*,T,전도성 난청,*,*,*,*,*
전음성 난청,,,,NNP,*,T,전음성 난청,*,*,*,*,*
낭성히그로마,,,,NNP,*,F,낭성히그로마,*,*,*,*,*
머리의 통증,,,,NNP,*,T,머리의 통증,*,*,*,*,*
구강저 봉와직염,,,,NNP,*,T,구강저 봉와직염,*,*,*,*,*
루드비히 앙기나,,,,NNP,*,F,루드비히 앙기나,*,*,*,*,*
턱끝밑 봉와직염,,,,NNP,*,T,턱끝밑 봉와직염,*,*,*,*,*
만성 굴염,,,,NNP,*,T,만성 굴염,*,*,*,*,*
만성축농증,,,,NNP,*,T,만성축농증,*,*,*,*,*
비염,,,,NNP,*,T,비염,*,*,*,*,*
비후성 비염,,,,NNP,*,T,비후성 비염,*,*,*,*,*
중이염,,,,NNP,*,T,중이염,*,*,*,*,*
만성 중간귀 염,,,,NNP,*,T,만성 중간귀 염,*,*,*,*,*
내림프수종,,,,NNP,*,T,내림프수종,*,*,*,*,*
메니에르 증후군,,,,NNP,*,T,메니에르 증후군,*,*,*,*,*
내이염,,,,NNP,*,T,내이염,*,*,*,*,*
급성 부비강염,,,,NNP,*,T,급성 부비강염,*,*,*,*,*
급성 부비동염,,,,NNP,*,T,급성 부비동염,*,*,*,*,*
급성 축농증,,,,NNP,*,T,급성 축농증,*,*,*,*,*
부비강염,,,,NNP,*,T,부비강염,*,*,*,*,*
축농증,,,,NNP,*,T,축농증,*,*,*,*,*
비강암,,,,NNP,*,T,비강암,*,*,*,*,*
부비동암,,,,NNP,*,T,부비동암,*,*,*,*,*
비강종물,,,,NNP,*,T,비강종물,*,*,*,*,*
코물혹,,,,NNP,*,T,코물혹,*,*,*,*,*
코버섯,,,,NNP,*,T,코버섯,*,*,*,*,*
코용종,,,,NNP,*,T,코용종,*,*,*,*,*
콧속 물혹,,,,NNP,*,T,콧속 물혹,*,*,*,*,*
비인두암,,,,NNP,*,T,비인두암,*,*,*,*,*
인두암,,,,NNP,*,T,인두암,*,*,*,*,*
비중격만곡증,,,,NNP,*,T,비중격만곡증,*,*,*,*,*
편위된 코사이막,,,,NNP,*,T,편위된 코사이막,*,*,*,*,*
코피,,,,NNP,*,F,코피,*,*,*,*,*
산후갑상선,,,,NNP,*,T,산후갑상선,*,*,*,*,*
산후갑상선염증,,,,NNP,*,T,산후갑상선염증,*,*,*,*,*
장액성 중이염,,,,NNP,*,T,장액성 중이염,*,*,*,*,*
점액성 중이염,,,,NNP,*,T,점액성 중이염,*,*,*,*,*
common cold,,,,NNP,*,T,common cold,*,*,*,*,*
감기,,,,NNP,*,F,감기,*,*,*,*,*
성대 결절,,,,NNP,*,T,성대 결절,*,*,*,*,*
후두 결절,,,,NNP,*,T,후두 결절,*,*,*,*,*
성대 및 후두의 폴립,,,,NNP,*,T,성대 및 후두의 폴립,*,*,*,*,*
성대 용종,,,,NNP,*,T,성대 용종,*,*,*,*,*
후두 용종,,,,NNP,*,T,후두 용종,*,*,*,*,*
sleep apnea syndrome,,,,NNP,*,T,sleep apnea syndrome,*,*,*,*,*
수면 무호흡,,,,NNP,*,T,수면 무호흡,*,*,*,*,*
수면 무호흡 증후군,,,,NNP,*,T,수면 무호흡 증후군,*,*,*,*,*
Anaphylactic shock,,,,NNP,*,T,Anaphylactic shock,*,*,*,*,*
과민성 쇼크,,,,NNP,*,F,과민성 쇼크,*,*,*,*,*
아나필락시스성 쇼크,,,,NNP,*,F,아나필락시스성 쇼크,*,*,*,*,*
아나필락틱 쇼크,,,,NNP,*,F,아나필락틱 쇼크,*,*,*,*,*
구개편도 비대,,,,NNP,*,T,구개편도 비대,*,*,*,*,*
아데노이드 편도 비대,,,,NNP,*,T,아데노이드 편도 비대,*,*,*,*,*
아데노이드증식증,,,,NNP,*,T,아데노이드증식증,*,*,*,*,*
알러지비염,,,,NNP,*,T,알러지비염,*,*,*,*,*
알러지성 비염,,,,NNP,*,T,알러지성 비염,*,*,*,*,*
알레르기비염,,,,NNP,*,T,알레르기비염,*,*,*,*,*
알레르기성 비염,,,,NNP,*,T,알레르기성 비염,*,*,*,*,*
고막 천공,,,,NNP,*,T,고막 천공,*,*,*,*,*
고막 파열,,,,NNP,*,T,고막 파열,*,*,*,*,*
외상성 고막 천공,,,,NNP,*,T,외상성 고막 천공,*,*,*,*,*
외상성고막파열,,,,NNP,*,T,외상성고막파열,*,*,*,*,*
외이도염증,,,,NNP,*,T,외이도염증,*,*,*,*,*
귀울림,,,,NNP,*,T,귀울림,*,*,*,*,*
이명현상,,,,NNP,*,T,이명현상,*,*,*,*,*
양성 돌발성 체위 현훈증,,,,NNP,*,T,양성 돌발성 체위 현훈증,*,*,*,*,*
양성 발작성 현기증,,,,NNP,*,T,양성 발작성 현기증,*,*,*,*,*
양성 체위성 현훈,,,,NNP,*,T,양성 체위성 현훈,*,*,*,*,*
양성자세현훈,,,,NNP,*,T,양성자세현훈,*,*,*,*,*
급성 인두염,,,,NNP,*,T,급성 인두염,*,*,*,*,*
급성 후두염,,,,NNP,*,T,급성 후두염,*,*,*,*,*
기관염,,,,NNP,*,T,기관염,*,*,*,*,*
목감기,,,,NNP,*,F,목감기,*,*,*,*,*
인두염,,,,NNP,*,T,인두염,*,*,*,*,*
인후두염증,,,,NNP,*,T,인후두염증,*,*,*,*,*
인후염,,,,NNP,*,T,인후염,*,*,*,*,*
인후통,,,,NNP,*,T,인후통,*,*,*,*,*
후두염,,,,NNP,*,T,후두염,*,*,*,*,*
안뜰 신경염,,,,NNP,*,T,안뜰 신경염,*,*,*,*,*
진주 모양 종양,,,,NNP,*,T,진주 모양 종양,*,*,*,*,*
청신경 양성종양,,,,NNP,*,T,청신경 양성종양,*,*,*,*,*
청신경 종양,,,,NNP,*,T,청신경 종양,*,*,*,*,*
Acoustic neuroma,,,,NNP,*,T,Acoustic neuroma,*,*,*,*,*
