,name,date,content
427,"코로나 이후, 고혈압 환자 늘었다",2020.11.23,"코로나19 사태 이후 고혈압 환자 수가 지난해 같은 기간 대비 늘어났다는 연구 결과가 나왔다.고혈압은 병원에서 2회 이상 혈압을 측정했을 때 수축기 혈압이 140mmHg 이상이거나 이완기 혈압이 90mmHg 이상일 때 진단한다. 관상동맥질환, 뇌졸중, 신부전 등 전신에 걸쳐 다양한 합병증을 일으켜 환자의 생명과 건강을 위협하는 질환이다. 고혈압 위험요인 중 나이·가족력은 환자가 조절할 수 없지만, 스트레스·비만·운동 부족·흡연·과도한 염분 섭취 등의 위험요인은 환자가 조절 가능하기 때문에 일상에서 꾸준히 관리해야 한다.아르헨티나 부에노스아이레스 파발로로 재단 대학병원 연구팀은 코로나19 사태로 인한 봉쇄 조치 이후 2020년 3월 20일~6월 25일 입원한 응급환자(1643명)와 전년도 비슷한 시기 2019년 3월 21일~6월 27일 입원한 응급환자(3810명)의 고혈압 유병률을 비교 조사했다. 그 결과, 2020년 입원한 환자의 고혈압 유병률은 23.8%인 반면, 2019년 입원한 환자의 고혈압 유병률은 17.5%에 불과했다. 연구팀은 봉쇄 조치로 인한 사회적 고립이 고혈압을 유발할 수 있다며, 외출 제한과 경제적 어려움으로 인해 증가한 스트레스, 음식과 알코올 섭취량 증가, 체중 증가 등의 요인과 관련 있다고 설명했다.연구를 진행한 마티아스 포스코 박사는 “이번 연구는 코로나19 사태로 봉쇄 조치가 시행된 경우, 고혈압 환자가 늘어났을 가능성을 시사한다”며 “고혈압 환자는 코로나19 유행으로 일상이 불편하더라도 건강한 생활 습관을 꾸준히 실천해 몸 상태를 관리해야 건강을 유지하고 코로나19에 감염되더라도 심각한 합병증을 예방할 수 있다”고 말했다.이번 연구는 ‘아르헨티나 심장학회의(SAC 2020)’에서 발표됐고, 영국 일간지 ‘데일리 메일(Daily Mail)’이 최근 보도했다."
428,알코올성 지방간… '몇 주' 금주해야 정상 간 될까?,2020.11.23,"알코올성 지방간은 과도한 음주 탓에 발생하는 간질환의 하나로 간세포에 과도하게 지방이 축적된 상태를 말한다. 통증 등의 증상이 거의 없어 알아차리기 힘들지만, 방치되면 간염이나 간경변으로 이어질 수 있어 적절한 조치가 필요하다. 바른마디병원 내과센터 고현길 원장의 도움말로 알코올성 지방간에 대해 자세히 알아본다.혈중 중성지방 높아지며 간에 축적 과음을 하면 왜 간에 지방이 축적될까? 알코올이 체내에 흡수되는 과정에서 혈중 중성지방 수치가 높아지기 때문이다. 중성지방은 간에 잘 축적되는 성질을 갖고 있다. 건강한 사람의 간에서 중성지방이 차지하는 비율은 평균 5% 미만이다. 이를 넘어가면 지방간으로 진단한다. 알코올성 간질환은 과음하는 사람 중에서도 매일 술을 마시는 사람에게 발병할 가능성이 더 높다. 따라서 술을 마신 후 2~3일은 금주 기간을 가져 지친 간이 회복될 시간적 여유를 확보하는 것이 좋다. 단시간에 폭음하는 습관도 간을 손상시킨다. 단시간에 체내 알코올 농도가 높아지면 간에서 분비되는 알코올 분해 효소가 부족해 알코올을 제대로 분해하지 못하기 때문이다. 따라서 하루 소주 5~7잔 이상을 넘기지 않아야 하며 천천히 마셔야 한다.비만하면 알코올성 지방간 위험 더 높아 비만인 사람은 알코올성 지방간 위험이 더 크다. 강북삼성병원 종합검진센터에서 검사를 받은 20~64세 성인남녀 2만9281명을 대상으로 4년 동안 알코올성 지방간 발생 여부를 추적 관찰한 결과, 체질량지수 23 이상의 과체중일 경우 남성은 2배 이상, 여성은 11배 이상 알코올성 지방간의 위험성이 큰 것으로 확인됐다. 특히 체질량지수 25 이상의 비만 여성은 최대 13배까지 알코올성 지방간의 위험성이 높았다. 고현길 원장은 ""비만은 지방 대사에 장애를 일으켜 알코올성 지방간의 위험성을 한층 더 높인다""며 ""더욱이 비만인 환자가 지방간을 앓고 있는 경우, 간염이나 간경화 등 심각한 알코올성 간질환으로 빠르게 발전할 수 있어 위험하다""고 말했다.성별에 따른 차이도 존재한다. 여성은 남성과 같은 양의 술을 마셔도 지방간 위험에 쉽게 노출될 수 있다. 일반적으로 65세 이하의 남자는 1주일에 소주 3병 이상을 마시면 지방간 발병 가능성이 높아진다고 보지만, 여자는 1주일에 2병으로 그 기준이 낮은 편이다. 여성이 남성보다 체구가 작고 체지방이 많아 염증 발생 위험이 큰 데다, 위나 장에서 알코올을 분해하는 효소가 적기 때문이다. 평소 식습관 또한 지방간 위험에 영향을 줄 수 있다. 당분과 지방질이 많고 단백질이 부족한 식사를 하는 경우 지방 축적이 더 심해져 알코올성 지방간이 잘 발생한다. 단백질이나 미네랄, 비타민 등 영양소가 결핍되면 체내에서 알코올을 분해하는 속도가 느려지는데, 이때 알코올의 독성 효과가 장시간 작용해 간 손상을 유발할 수 있다.대부분 금주하면 4~6주 이내 정상 간 회복 알코올성 간질환을 가장 확실하게 치료하는 방법은 바로 ‘금주’다. 고현길 원장은 ""알코올성 지방간의 경우 대부분 음주를 중단하면 4~6주 이내에 정상 간을 회복할 수 있다""고 말했다. 이어 그는 ""지방간은 다른 간질환으로의 악화를 예고하는 일종의 경고라 할 수 있어 조기발견과 치료가 중요하다”며 “알코올성 간질환이 있는 경우 술을 조금씩 줄여나가는 것도 도움이 되지만, 완전히 술을 끊는 것을 권장한다”고 말했다."
429,비만과 '이것' 있으면… 갑상선암 위험 58% 급증,2020.11.23,"비만에 대사증후군까지 겹친 사람은 갑상선암 위험이 급격히 높아진다는 국내 연구 결과가 나왔다.고대안산병원 다학제 연구팀(가정의학과 박주현, 김도훈 교수, 숭실대 정보통계보험수리학과 한경도 교수)은 국민건강보험 건강정보를 활용한 후향적 코호트 연구를 통해 대사증후군 및 그 위험요인과 갑상선암 발생 위험과의 관련성을 분석했다. 연구에서는 2009년 한 해 동안 국가검진을 받은 갑상선암이 없는 국내 성인 약 989만명을 평균 7.2년 추적 관찰했고, 그 결과 7만7133건의 갑상선암 발생을 확인했다. 또한 갑상선암 위험은 대사증후군이 있는 군이 없는 군보다 15% 높았고, 이러한 영향은 비만 상태에 따른 세부 그룹 분석별로 다르게 나타났다. 비만 참여자를 대상으로 한 분석에서 대사증후군 동반 시 갑상선암 위험이 10%만 높게 나타났지만, 비만하지 않은 참여자를 대상으로 한 분석에서는 의미 있는 갑상선암 위험 상승이 보이지 않았다. 또한 비만과 대사증후군이 모두 있는 남성의 경우 그렇지 않은 남성보다 감상선 위험이 1.58배나 더 높은 것으로 나타났다.대사증후군은 복부 비만, 고혈압, 고혈당, 이상지질혈증(중성지방 및 고밀도지단백 콜레스테롤)을 포함한 위험인자들의 군집을 특징으로 하는 대사성 질환이다. 이러한 5가지 위험요인을 모두 만족하는 경우 위험요인이 하나도 없는 그룹에 비해 갑상선암 위험이 39% 높게 나타났고 위험요인의 개수가 늘수록 갑상선암 위험도 따라서 증가하는 것으로 밝혀졌다.연구팀은 ""갑상선암과의 연관성이 잘 알려진 비만뿐 아니라 대사증후군 및 그 위험요인의 동반 상태에 따라 갑상선암 발생 위험이 변화할 수 있음을 처음으로 보고한 국가기반 대규모 코호트 연구 결과""라며 ""비만 환자의 대사 이상 관리 중요성을 다시 한번 확인했다""고 말했다.연구 결과는 미국 갑상선학회에서 발간하는 갑상선학 분야 세계 최고 수준의 학술지 ‘Thyroid’ 2020년 10월 호에 게재됐다."
430,'아이스버킷 챌린지' 주역 패트릭 퀸 사망… 루게릭병 대체 뭐길래?,2020.11.23,"2014년 전세계를 달군 '아이스버킷 챌린지'의 공동 기획자 패트릭 퀸이 별세했다.로이터 통신은 22일(현지 시간) 아이스버킷 챌린지 공동 기획자 퀸이 7년여간의 루게릭병(ALS) 투병 끝에 37세를 일기로 숨을 거뒀다고 보도했다.ALS 협회는 트위터에서 ""아이스버킷 챌린지의 공동 기획자인 퀸이 세상을 떠나 매우 슬프다""며 ""그는 2013년 ALS 진단을 받았고, 캠페인의 대중화를 위해 가장 힘쓴 인물""이라고 밝혔다.'아이스버킷 챌린지'는 루게릭병 환자들을 돕는 기부 캠페인으로 세계적으로 큰 반향을 일으켰다.얼음물을 뒤집어쓴 사람이 캠페인에 동참할 세 명을 지목하면 대상자는 24시간 이내에 얼음물 샤워를 하거나 루게릭병 관련 기부금을 내야 하는 방식이다.2014년 시작된 이 캠페인은 루게릭병으로 꿈을 접어야 했던 전 보스턴대 야구 선수인 피트 프레이츠의 친구들이 그와 고통을 함께하기 위해 얼음물 샤워 동영상을 올리면서 전 세계적으로 유명해졌다.이 캠페인으로 모인 기금은 2억2천만달러(약 2천450억원)가 넘는다고 로이터는 전했다.루게릭병은 아직까지도 명확한 치료법이 없는 희귀병이다. 보통 팔다리가 위축되는 증상에서 시작해 결국 호흡근 마비로 수년 내에 사망에 이른다. 세계적으로 35만명, 우리나라에서는 3000여명이 루게릭병을 앓는 것으로 알려졌다. 원인이 분명하지 않고, 임상에서 쓰이는 약물도 수개월 정도의 생명 연장에 도움을 줄 뿐 근본적인 치료법은 되지 않고 있다. 남성이 여성에 비해 2.5배 정도 발병률이 높다."
431,"안과병원 황영훈 전문의, '녹내장의 모든 것' 발행",2020.11.23,"안과병원 황영훈 전문의가 고려대 의대 안과 김용연 교수와 함께 《녹내장의 모든 것》 개정판을 발간했다. 이 책은 녹내장의 정의와 양상, 진단방법, 치료방법 등 3부로 구성됐다.이번 개정판에는 지난 10년간 새롭게 개발된 진단, 약물, 수술에 관한 내용이 추가됐다. 녹내장 환자뿐 아니라 의대생, 안과 의사, 안과 관련 직종 종사자들이 녹내장에 대해서 더 쉽게 이해하고 최신 지식을 익힐 수 있도록 다양한 그림과 다양한 녹내장 사례가 담겼다.황영훈 전문의는 “녹내장이라는 하나의 이름으로 불리지만 이 병의 양상은 너무 다양하기 때문에 책이나 논문에서는 알 수 없었던 것을 환자들의 경험과 생각을 통해서 배우는 경우가 많다”며 “이 작은 책이 그동안 환자분들께 받은 가르침에 대한 작은 보답이 되길 바란다”고 말했다. 이어 황 전문의는 “힘든 길을 묵묵히 이겨내고 함께해 주는 환자분들을 항상 응원한다”고 말했다.한편 《녹내장의 모든 것》 초판은 지난 2009년 황영훈 전문의가 김용연 교수와 함께 환자들을 위해 쓴 국내 최초의 녹내장 관련 서적으로, ‘2009년 문화부 우수도서’로 선정되기도 했다."
432,진달래와 비슷한 철쭉엔 독성이… '꽃차' 무턱대고 마시다간,2020.11.23,"건조한 꽃을 뜨거운 물에 우려먹는 ‘꽃차(茶)’가 인기다. 보기에 예쁘고 향기롭기 때문. 그러나 꽃차는 안전성을 인정받은 꽃에 대해서만 차(茶) 용도로 사용할 수 있다. 사용가능한 꽃은 국화꽃, 금잔화꽃, 라벤더, 로즈마리, 복숭아꽃, 맨드라미 등이 있으며, 꽃잎만 차로 사용가능한 꽃은 진달래, 목련꽃, 장미꽃, 해바라기꽃, 찔레나무꽃, 참나리꽃 등이 있다. 식품의약품안전처는 알레르기 유발 성분 등을 갖는 꽃에 대해서는 사용량을 제한하거나 사용하지 못하도록 하고 있다. 사용금지 꽃으로는 철죽꽃, 개망초, 고마리, 비비추, 조팝나무, 초롱꽃, 도라지꽃, 애기똥풀꽃 등이 있다.시중에 판매하는 꽃 제품이라고 안심해서는 안된다. 식약처는 식품원료로 사용할 수 없는 꽃을 꽃차 제품으로 만들어 인터넷을 통해 판매하는 업체 46곳에 대한 기획단속을 실시한 결과, 식품에 사용할 수 없는 ‘꽃’과 ‘꽃의 부위’ 등을 마시는 차(茶)로 만들어 판매하는 등 식품위생법령을 위반한 업체 20곳을 적발하고 행정처분 및 수사의뢰 했다. 먹을 수 있는 꽃인지 확인하는 방법은 식품안전나라 홈페이지 > 전문정보 > 기준규격정보에서 확인이 가능하다.다음은 식용 꽃에 대한 정보다.-식품으로 사용할 수 있는 꽃은 몇가지 종류가 있나 식품에 사용할 수 있는 꽃은 총 293종이며 이 중 꽃을 포함하여 식물 전체를 사용할 수 있는 식물은 109종, 식물의 지상부만 사용할 수 있는 식물은 7종, 꽃만 사용이 가능한 식물은 149종, 꽃봉오리까지 사용 가능한 식물은 11종, 꽃잎만 사용이 가능한 식물은 17종이 있다.-이번에 적발된 꽃차 제품의 인체 위해성은? ①전래적으로 섭취 근거가 없거나, ②식약처에서 안전성을 인정받지 않았거나 ③인정받지 못한 꽃은 식품에 사용할 수 없다. 이번에 적발된 30종의 꽃과 52개 제품은 식약처에서 안전성을 인정받지 않은 제품에 해당된다. 인체 위해성이 있다라고 단정할 수는 없으나 주의가 필요하다.- 소비자들이 구매한 제품의 처리절차는? 부적합 제품을 구매한 소비자는 판매처나 구입처에 반품을 요청하시거나 한국소비자원에 상담을 통해 신고할 수 있다.-올바른 꽃차 섭취 요령은? 식용불가 꽃은 섭취하지 않으며, 식용 꽃이라도 꽃가루 등에 의한 알레르기를 일으킬 수 있으므로 암술, 수술, 꽃받침은 제거하고 사용하는 것이 좋다. 은방울꽃, 디기탈리스꽃, 동의나물꽃, 애기똥풀꽃, 삿갓나물꽃 등에도 독성이 있으므로 식용으로 사용해서는 안된다. 철쭉꽃에는 그레이아노톡신이라는 독성 물질이 있으므로 절대 먹어서는 안되며, 진달래와 혼동하는 일이 없도록 주의해야 한다. 진달래의 경우도 수술에 약한 독성이 있으므로 반드시 꽃술을 제거하고 꽃잎만 깨끗한 물에 씻은 후 섭취하여야 한다."
433,수도권 거리두기 24일 0시부터 2단계로 격상,2020.11.23,"정부가 수도권의 '사회적 거리두기' 단계를 오는 24일 0시부터 2단계로 격상하기로 했다.또 최근 확진자가 빠르게 늘어난 광주 및 전북·전남 등 호남권에 대해서는 1.5단계로 올리기로 했다.이번 조치는 내달 7일 밤 12시까지 2주간 적용된다.박능후 중앙재난안전대책본부(중대본) 1차장은 22일 정례 브리핑을 통해 ""코로나19의 급속한 감염 확산 양상을 고려해 24일부터 수도권은 2단계, 호남권은 1.5단계로 각각 격상한다""고 밝혔다.수도권의 경우 지난 19일 1.5단계로 올린 지 불과 사흘 만에 2단계로 추가 격상 방침을 발표한 것이다. 24일 적용 시점을 기준으로 해도 닷새만이다.새 거리두기 체계가 지난 7일 시행된 지 불과 보름 만에 5단계(1→1.5→2→2.5→3단계) 가운데 중간인 2단계까지 올라온 것이다.정부는 당초 1.5단계를 2주간 적용하기로 했으나 최근 신규 확진자가 5일 연속 300명대로 나오는 등 예상보다 '3차 유행'이 빨리 진행되자 서둘러 2단계 상향을 결정했다.이와 관련해 박 1차장은 ""12월 3일로 예정된 대학수학능력시험(수능) 시험 전에 확진자 증가 추세를 반전시키고 겨울철 대유행을 선제적으로 차단하기 위한 것""이라고 배경을 설명했다.중대본은 수도권 상황에 대해 ""급속한 확산이 진행되고 있으며 감염 재생산 지수도 1을 초과해 당분간 환자가 계속 증가할 가능성이 높다""며 ""가족·지인 모임, 직장 등 일상 곳곳에서 집단감염이 발생하고 있다""고 설명했다.중대본은 또 ""수도권 내 중증환자 병상은 21일 기준으로 총 52개""라면서 ""의료체계는 아직 여유가 있는 상황이지만 최근 환자 발생 추세와 양상을 고려할 때 2단계로 격상할 필요성이 크다""고 부연했다.거리두기가 1.5단계, 2단계로 격상되면 영업중단 등의 조치가 수반되기 때문에 자영업자 등의 직접적 타격이 예상된다.우선 1.5단계에선 중점관리시설 9종 가운데 클럽-룸살롱을 비롯한 유흥주점·단란주점·감성주점·콜라텍·헌팅포차 등 유흥시설 5종의 이용인원이 시설 면적 4㎡(약 1.21평)당 1명으로 인원이 제한되지만 2단계에선 아예 영업이 중단된다. 노래방 역시 인원제한에서 9시 이후 운영중단으로 조치가 강화된다.또 카페의 경우 1.5단계에서는 테이블 간 거리두기를 하면 되지만 2단계에선 영업시간과 관계없이 포장·배달만 허용된다. 음식점도 2단계가 되면 밤 9시 이후로는 포장·배달만 가능하다.이 밖에 일반관리시설 14종 가운데 결혼식장·장례식장의 경우 이용인원 제한이 1.5단계 4㎡당 1명에서 2단계 100명 미만으로 확대되고 예배나 법회 등 종교활동은 좌석수가 30% 이내에서 20% 이내로, 스포츠 경기 관중은 30% 이내에서 10% 이내로 각각 축소된다.등교 인원도 3분의 2에서 3분의 1로 줄어든다. 다만 고등학교는 2단계에서도 3분의 2 기준이 적용된다."
434,코로나 국내 신규 확진 271명… 국내발생 255명·해외유입 16명,2020.11.23,"코로나19 국내 확진자 수가 전날 대비 271명 늘었다. 국내발생 확진자 수만 250명 이상이다.질병관리청 중앙방역대책본부는 23일 0시 기준 국내 코로나19 누적 확진자는 3만1004명이며, 이 중 2만6539명(85.60%)이 격리해제됐다고 밝혔다.위·중증 환자는 79명이며, 사망자는 4명으로 누적 사망자는 509명(치명률 1.64%)이다.신규 확진 중 국내 발생은 255명이다. 지역별로 서울 109명, 경기 74명, 인천 23명, 강원 11명, 전북 9명, 충남 8명, 전남 5명, 부산, 경북 각 4명, 대전, 경남 각 2명, 대구, 광주, 울산, 제주 각 1명이다.해외 유입 확진은 16명이다. 5명은 검역단계에서 발견됐고, 나머지 11명은 서울 3명, 경기 2명, 부산, 대구, 대전, 세종, 강원, 충남 각 1명으로 확인됐다.유입 대륙별 해외 유입 확진자 수는 중국 외 아시아, 유럽 각 5명, 아메리카, 아프리카 각 3명 순으로 많았다."
435,소변줄 꽂아야만 했던 '배뇨장애'… 새로운 치료법 열렸다,2020.11.23,"국내 연구진이 생체 삽입형 전자 소자를 방광에 입혀 배뇨근 저활동성 배뇨장애를 치료하는 새 치료법을 적용한 동물실험에 성공했다.배뇨근 저활동성 배뇨장애란 소변 배출을 돕는 방광 근육이 제 기능을 못 해 방광을 말끔히 비워내기 어려운 경우다. 소변 줄기가 약하고, 소변을 보더라도 잔뇨감에 시달릴 수밖에 없다. 현재는 근본적인 치료법이 없어 약물 치료와 함께 환자 스스로 소변줄을 직접 꽂아 방광에 남은 소변을 빼내야 한다. 그러나 소변줄 삽입에 따른 고통은 물론, 이로 인한 요로손상과 요로감염 등 합병증 발병 위험까지 떠안아야 해 노년기 삶의 질을 떨어트리는 대표적 질환이다.삼성서울병원 비뇨의학과 이규성 교수·의공학연구센터 박은경 박사·고려대학교 황석원 교수 공동 연구팀은 최근 생체 삽입형 전자 소자를 이용한 광유전학 기반 배뇨장애 치료 및 실시간 방광 활동 모니터링 기술을 개발했다.연구팀은 병원성을 제거한 아데노 부속 바이러스(Adeno-Associated Virus)에 광반응 유전자를 실어 방광에 안착할 수 있도록 유도해내는 기법을 고안했다. 해당 유전자는 적절한 빛자극을 통해 방광 근육의 수축을 돕도록 설계됐다. 방광의 배뇨근에 대한 광유전자 치료기법이 개발된 것은 이번이 처음이다.박은경 박사는 ""방광의 배뇨근에만 광반응 유전자를 발현을 시키는 기술을 확보해 다른 조직에는 영향을 배제할 수 있는 만큼 부작용도 최소화할 수 있는 장점이 있다""고 말했다. 아데노 부속 바이러스를 매개로 방광에 자리 잡은 광반응 유전자는 푸른 빛을 받으면 근육 수축을 촉진한다. 다른 장기나 근육에는 아무런 영향이 없다는 의미다.연구팀은 방광에 빛을 쏘아줄 생체 삽입형 전자 소자도 별도로 개발했다. 머리띠 모양을 한 전자 소자는 신축성이 좋아 방광 둘레를 따라 설치할 수 있다. 방광 표면이 미끄러운 만큼, 전자 소자를 고정하기 위해 고안된 그물망에 엮어 방광을 감싸도록 했다. 소변이 차 방광 부피가 일정 수준 이상으로 커지면 전자 소자에서 빛이 켜지고, 소변 배출 이후 방광이 줄어들면 다시 꺼지는 식으로 방광의 수축·이완을 조절한다.황석원 교수는 ""방광은 다른 장기와 달리 부피가 변화를 반복하기 때문에 신축력이 있는 유연소재로 방광의 표면에서 실시간 광자극 및 모니터링할 수 있는 생체 삽입형 소자와 재료를 개발한 것이 큰 성과”라며 “추후 방광뿐만 아니라 다양한 장기에 대한 응용 연구에도 활용 가능할 것""이라고 말했다.이번 연구는 동물실험 사례지만, 앞으로 추가 연구를 통해 인체에도 적용돼 환자들의 고통을 덜어줄 수 있을 것으로 기대된다. 이규성 교수는 ""배뇨장애 질환의 경우 환자의 삶의 질과 아주 밀접한 관계가 있을 뿐만 아니라 이로 인한 우울증 등을 동반함으로써 사회적 비용 또한 큰 질환”이라며 “이번 연구성과를 토대로 후속 연구를 통해 임상에서도 난치성 배뇨장애 질환에 대한 새로운 치료법으로 이어질 수 있도록 노력하겠다""고 말했다.이번 연구는 세계적 권위의 과학저널 'Science Advances' 최근호에 게재됐다"
436,"한독, 당뇨발 환자 위해 ‘양말 기부 챌린지’ 진행",2020.11.23,"한독이 다음달 9일까지 걸음 기부 애플리케이션 ‘빅워크’와 함께 ‘당당발걸음 챌린지’를 실시한다.당당발걸음 챌린지는 한독이 진행 중인 ‘당뇨병 극복을 위한 당찬 발걸음(이하 당당발걸음)’ 캠페인의 일환으로, 참가자는 빅워크 애플리케이션을 설치한 후 측정된 걸음을 당당발걸음 챌린지에 기부할 수 있다. 올해는 코로나19 확산 방지를 위해 비대면 방식으로 캠페인을 진행한다.한독은 목표 걸음 1억보가 모이면 당뇨병 환우들에게 ‘당당발걸음 양말’을 선물할 예정이다. 당당발걸음 양말은 한독이 매일 양말을 신어야 하는 당뇨병 환우들에게 특별한 양말을 제공하기 위해 양말 전문 브랜드 ‘아이헤이트먼데이’와 함께 만든 제품이다. 발이 잘 붓는 당뇨병 환우를 위해 발목 부분 압박을 최소화했으며, 당뇨병 관리에 중요한 목표 혈당 수치(HbA1c 6.5%)를 디자인으로 활용됐다. 올해 출시되는 양말은 2종으로, 한독에서 운영하고 있는 일상건강 사이트에서 구입할 수 있다. 판매 수익금은 도움이 필요한 당뇨병 환우를 위해 쓰일 예정이다.한독 관계자는 “당뇨발은 전체 당뇨병 환자 10명 중 4명에게서 나타나는 흔한 질환이지만, 작은 상처도 절단으로 이어질 수 있을 만큼 치명적”이라며 “한독은 이번 캠페인 외에도 지난 10년 간 당뇨병 환자의 발을 보호할 수 있는 ‘전용 특수 신발’을 선물하는 등 당뇨발을 알리기 위해 2009년부터 매년 캠페인을 진행해오고 있다”고 말했다.한편, 당뇨발은 당뇨병성 신경병증과 말초혈관질환의 합병증으로 발생하는 족부 손상을 통칭하는 것으로, 요즘처럼 추워진 날씨에 혈액순환 이상으로 인해 발병 위험이 높아질 수 있다. 예방을 위해서는 발에 상처가 생기지 않도록 주의하고, 무뎌진 감각으로 인해 발 상처를 늦게 발견하거나 증상을 악화시킬 수 있는 만큼 발을 자주 관리해야 한다. 또 발에 생긴 티눈이나 굳은살을 함부로 뜯지 않도록 하며, 발이 건조해지지 않게 로션을 자주 바르는 것이 좋다. 특히 지면이나 신발 등 외부 접촉·압박이 많은 발바닥, 발꿈치, 발가락의 튀어나온 부위를 잘 확인해야 한다."
437,"스카이랩스-종근당, 12월부터 심장 모니터링 기기 '카트원' 판매",2020.11.23,"헬스케어 스타트업 스카이랩스가 지난 20일 종근당과 자사 웨어러블 심장 모니터링 기기 ‘카트원(CART-I, Cardio Tracker)’의 국내 판권 계약 및 투자에 대한 조인식을 가졌다.스카이랩스는 이번 계약을 통해 종근당으로부터 25억 원의 브릿지 투자를 유치했고, 누적 투자 유치 금액은 약 120억원을 달성했다. 또한 심장질환 분야에서 한국 최고의 제약사인 종근당이 탄탄한 유통망을 바탕으로 12월부터 종근당케어 사이트를 통해 카트원의 개인 판매(B2C)를 시작한다.본 계약으로 종근당은 스카이랩스사에 기술 연구 기반을 제공하고 신제품 개발을 지원하는 한편, 카트원(CART-I)에 대해 국내 B2C 유통 및 독점 판매권을 가진다. 일본, 중국, 인도, 중동지역에 대한 해외수출 우선협상권을 부여 받기로 했다.세계 최초 반지형 심장 모니터링 기기 카트원은 광학센서(PPG)를 사용해 심전도, 심방세동 환자의 불규칙한 맥박을 측정한다. 국내 식품의약안전처 의료기기 허가와 유럽 CE인증을 모두 받았고, 임상 연구를 통해 심방세동 탐지 정확도가 99%를 나타내는 등 성능을 입증했다.카트원은 손가락에 반지처럼 착용하면 자동으로 24시간 연속 측정이 가능하다. 측정된 데이터는 환자가 스마트폰 앱을 통해 실시간으로 확인 가능하고, 병원에서는 환자의 내원 안내를 위한 목적으로 활용할 수 있다. 기록은 클라우드 서버에 영구적으로 보관돼 원하는 기간의 기록을 추적, 분석, 관리한다. 새로운 질병 모니터링 기능도 추가할 수 있어 향후 확장성을 기대할 수 있다.종근당 김영주 대표이사는 “이번 계약으로 포스트 코로나 시대에 맞서 보건의료산업과 4차 산업혁명의 핵심 기술인 정보통신기술(ICT)이 결합한 디지털 헬스케어 사업을 본격적으로 추진하게 됐다”며 “향후 환자의 진단 관리를 넘어 디지털 치료제를 제공하는 선도적인 기업으로 발돋움 하겠다”고 말했다.스카이랩스 이병환 대표는 “심방세동 등 만성질환자들은 시간, 장소에 구애받지 않고 병원 밖에서도 모니터링할 수 있는 것이 중요하다”며 “종근당과 함께 국내 심장질환 환자들에게 제품을 선보이게 되어 기쁘고, B2B 판매 및 해외 시장 진출에 대해서도 추가 협의 중”이라고 말했다."
