통증 클리닉에서 시행되는 치료 방법은?,"관련 질병
통풍

진료과
마취통증의학과

","통증 클리닉에서 시행하는 치료 방법은 국소 마취제, 부신피질 호르몬제, 신경파괴제, 혈관 확장제, 및 opioid 제제를 병용하여 투여하는 신경 차단법이 주를 이루고 있다. 약물 요법, 이학 요법, 침술 요법 또는 물리 요법 등이 보조적으로 병용되기도 하고, 경우에 따라서는 외과적 수술이 시행되기도 한다. 신경 차단법이란 통증의 원인이 되었던 질병이 있는 곳의 신경 또는 신경절에 주사침을 찌르고, 약물을 주입하거나 물리적 방법으로 신경의 흥분을 억제시켜서, 비정상적인 병변을 개선하고 혈류를 증가시켜 통증을 없애는 방법이다. 신경의 흥분 전도가 억제되거나 차단되면 지각신경에서는 감각이 저하되고 통증을 감지하지 못하게 되며, 운동신경의 경우에서는 근력이 저하되기 때문에 경련의 치료에 효과적이다. 교감신경을 차단하면 혈관 수축이 억제되고 교감신경의 지배 영역의 조직과 장기에서는 혈류가 증가되어 회복이 빨라지고 병변도 치유된다.신경 차단법을 시행하면서 “신경 차단을 실시하면 감각이 둔해지고 수족을 움직이는 것이 곤란하여지는 것이 아닌가?” 하는 질문을 자주 묻는다. 당연히 그렇게 생각할 수 있다. 그러나 신경 차단법은 환자의 질병에 따라 사용하는 약물을 선택하고 약물의 농도와 용량을 다르게 조정하며, 신경차단 방법도 일시적 또는 장기적 방법 등으로 구분하여 시행하기 때문에 그런 문제는 일어나지 않는다. 신경 차단법에 사용되는 대표적인 약물은 국소 마취제와 신경 파괴제이다. 국소 마취제는 일정한 시간이 지난 후에는 신경차단 효과가 없어지면서 원래의 상태로 돌아가는 약물이다. 그렇다면 “통증 치료의 효과 역시 일시적인 것이 아니냐?” 하고 생각할 수 있지만, 반복된 신경 차단을 시행할 경우 혈류의 개선으로 통증의 원인인 병변이 근본적으로 치유되기 때문에, 그 효과는 일시적인 것이 아니다. 허리가 아픈 경우에 3~5회에 걸쳐서 통증 치료를 받고 나면 허리나 다리의 통증이 서서히 가라앉고 일상적인 생활이 가능해 지는 것을 볼 수 있다.신경 파괴제는 장기적인 신경 차단법에 사용하고 있는데, 무수알코올 또는 페놀이 사용된다. 신경 파괴제는 제한된 환자에게 극히 소량만이 신중하게 투여한다. 삼차신경통의 치료에서 무수알코올 0.1 ml만을 투여하고도 한 번의 주사로 약 1~2년간 유효하다. 페놀은 암에 의한 통증을 치료하는 때 많이 사용하며, 1회 투여로 그 효과가 6개월 내지 1년간 지속되기 때문에 말기 암 환자에서는 고통 없이 여생을 보낼 수 있다. 물리적인 신경 차단법은 신경에 열을 가한다거나 반대로 냉각시키는 방법이다. 신경은 가열을 한다거나 또는 냉각시키면 흥분 전도가 억제되는 성질이 있다. 이런 물리적 신경차단은 알코올이나 페놀을 사용하는 장기간적인 신경차단 방법과 그 효과가 비슷하다. 통증 치료에서 수술적인 방법으로 신경을 절단할 수도 있는데, 이 경우는 신경 차단법이라고 하지 않는다.
"
결핵약 복용 중에 임신이 되었어요. 약을 계속 먹어야 하나요? 아니면 아이를 포기해야 하나요?,"관련 질병
결핵

진료과
호흡기알레르기내과

","임신한 상태에서 결핵이 진단된 경우에는 산모와 태아의 건강을 위하여 항결핵제를 꼭 복용하여야 합니다. 일차 결핵약제, 즉 주로 결핵 첫 치료에 사용되는 항결핵약제는 태아 기형에 크게 영향이 없다고 알려져 있습니다. 치료를 안 하여 진행되는 결핵이 산모와 태아에 대한 위험이 더 크기 때문에 무조건 결핵약제는 복용하여야 합니다. 1차 약제를 복용하다가 임신이 된 경우에도 마찬가지입니다. 항결핵제를 복용하면서 충분히 휴식을 취하고, 적절한 운동, 영양 섭취를 하는 것이 중요하겠습니다. 하지만 다제내성 결핵이 발생한 경우나, 일차 약제를 다른 이유로 사용하지 못하게 되는 경우 불가피하게 이차 결핵약을 복용하게 됩니다. 이들 이차 약제 중에는 태아에 이상 반응을 일으킬 수 있는 약제가 있으므로 이 경우에는 담당 의사와 상담하여야 합니다. 위와 같은 이유로, 결핵을 치료하기 전 가임여성은 임신 여부를 먼저 확인하여야 합니다. 그리고 임신 상태가 아니라면 결핵약을 복용하는 동안 되도록 피임을 하는 것이 좋습니다. 치료 과정에 반복적으로 흉부 x-ray 를 시행하여야 하며, 약제의 사용이 이차 약제가 될 수도 있고, 또한 약물에 의한 부작용으로 인해 영양 공급이 좋지 않을 수도 있기 때문입니다. 리팜핀의 경우 피임약의 효과를 떨어뜨릴 수 있습니다. 그러므로 리팜핀을 포함한 일차 약제를 복용하고 있는 중에는 피임약보다는 차단법, 자궁 내 장치 등의 다른 피임 방법을 이용하는 것이 안전합니다.
"
에베레스트 등반 꿈꾸신다면 ‘고산병’ 알아두세요,"관련 질병
고산병

진료과
응급의학과

","해발 8,800m이 넘는 에베레스트산은, 많은 등산가들이 꿈꾸는 세계의 최고봉입니다. 꼭 에베레스트산이 아니더라도 높은 산을 등반하고 정복하고자 하는 것은 먼 옛날부터 많은 사람들이 꿈꾸고 도전하는 일입니다. 혹시라도 언젠가는 세계적인 명산에 등반하겠다고 생각하시는 분들은, 고산병에 대해서도 잘 알고 있어야 합니다. 고산병은 기본적으로 외부 산소농도가 떨어지는 것에 대한 증상입니다. 인체에 미치는 영향에 따라, 고도를 몇 단계로 나누어 볼 수 있습니다. 해발 2,400m에서 3,000m 정도까지는 중등 고도로서, 몸에서의 산소운반능력이 많이 떨어지지는 않지만, 운동능력이 조금씩 떨어집니다. 너무 급하게 올라가는 경우에는 해발 2,500m 정도의 높이에서도 급성 고산병이 생길 수 있습니다. 해발 3,000m에서 5,500m 정도까지는 상위 고도라고 하는데, 동맥의 산소포화도가 떨어지면서 저산소증이 나타나게 됩니다. 해발 5,500m 이상의 고도를 초상위 고도라 하며, 심한 저산소증과 저탄산증이 생기고, 운동능력도 많이 떨어지기 때문에 사람이 거주할 수는 없는 고도입니다. 급성 고산병은 몸살에 걸리거나 술에 취한 것처럼 어지럽고, 머리가 아픈 증상이나 식욕이 없는 등의 비특이적인 증상을 보입니다. 얼굴이나 손발이 붓기도 하고, 피로감이 심하며, 잠을 잘 자지 못하고, 때로는 신경질적이 되기도 합니다. 심해지면 고소 폐부종이나 고소 뇌부종이 생길 수 있기 때문에 증상을 잘 관찰해야 합니다. 일단 고산병의 증상이 나타났다면 그 증상이 심하지 않더라도 더 이상 높이 올라가면 안 됩니다. 인체는 어느 정도의 저산소 환경에 순응하는 능력을 가지고 있기 때문에, 수 일이나 수 주에 걸쳐서 같은 정도의 저산소 환경에 있는 경우에는 어느 정도 적응할 수 있습니다. 하지만 이렇게 적응기간을 가지면서 치료를 하는 데도 증상이 지속되거나 악화되는 경우나 의식변화, 폐부종 등의 소견이 있으면 즉시 하강하도록 하여야 합니다. 산소를 투여하거나 약제를 사용하여 증상을 감소시키고 순응을 도와주거나 고산병을 예방하기 위해 미리 약을 복용하는 경우도 있지만, 증상이 악화되는 경우에는 더 이상의 등반은 위험합니다. 저산소증에 순응하기 위해서는 천천히 고도를 높이는 것이 가장 좋은 방법입니다. 3,000m 이상으로는 빠르게 올라가지 말고, 1,500~2,000m 정도에서 쉬고, 3,000m 이상에서는 1,000m를 올라갈 때마다 적어도 이틀 밤을 보내는 것을 추천합니다. 우리나라에 있는 한라산(해발 1,947m)이나 지리산(해발 1,915m)은 고산병이 흔하게 생기는 높이는 아니지만, 등산을 하는 개인의 건강상태에 따라서는 조금 낮은 고도에서도 고산병이 생길 수 있기 때문에 주의하셔야 합니다. 백두산은 해발 2,750m라고 하니, 통일이 되어 등반을 하게 된다면, 고산병에 대해서도 준비를 해 두어야 할 것 같습니다.
"
전립선암에 관한 궁금증들,"관련 질병
전립선암

진료과
비뇨기과

","비만한 사람이 날씬한 사람보다 전립선암에 더 잘 걸리나요?
비만한 사람은 정상 체중인 사람에 비해 당뇨병, 지방간, 기능성 위장 장애, 관절염, 호흡기 질환, 수면무호흡증 등 대부분의 질환에 걸릴 위험이 상대적으로 높으며, 일부 암의 경우에도 비만한 경우에 걸릴 확률이 증가하는 것으로 알려져 있습니다. 전립선암의 발병률도 이러한 비만에 영향을 받는 것으로 알려져 있으나 최근 연구에 따르면 전립선암의 발병률을 높이기보다는 전립선암의 진행에 영향을 더 많이 미치는 것으로 밝혀졌습니다. 또한 비만한 환자의 경우 진단이 늦어질 수 있으며 수술 후 합병증도 증가하는 경우가 많습니다. 따라서 적절한 식이요법과 운동으로 비만을 조절하여 정상체중을 유지하려는 노력을 통하여 건강을 유지하는 것이 바람직합니다.

전립선암 수술을 받게 되면 요실금이 생긴다는데 사실인가요?
전이가 없는 초기 전립선암은 수술을 통해 완치가 가능한 경우가 많습니다. 하지만 전립선은 위치상 방광의 바로 아래쪽에 접해 있어 수술 후에 부득이하게 요실금이 발생할 수 있으며, 근치적 전립선 적출술을 받은 환자의 약 5∼70%에서 발생합니다. 최근에는 새로운 수술 방법과 로봇수술 등 수술 기술의 발달로 요실금이 많이 줄어들었습니다. 그러나 아직까지 많은 환자들에서 수술 직후에 요실금이 나타나며, 이를 완전히 예방할 수 있는 방법은 없습니다. 드물게 인공괄약근삽입술 등 수술이 필요한 경우도 있지만, 골반 근육 운동(케겔 운동)이나 수분섭취를 줄이고 카페인 섭취를 줄이는 등의 식이요법을 병행하며 관리 한다면 수술 1년 후 에는 약 90%의 환자에서 요실금이 회복되는 것으로 나타나 충분한 시간을 가지고 기다린다면 좋은 결과를 기대할 수 있습니다.

암으로 진단되면 치료비가 줄어든다는데 어떻게 해야 혜택을 볼 수 있나요?
2010년부터 3대 중증질환인 암, 심장질환, 뇌혈관질환 환자에 대해서는 본인부담률이 5%로 줄어들었습니다. 암으로 진단을 받으면 해당 병원에 등록을 통해 혜택을 받으실 수 있습니다. 하지만 일부 비급여 항목에 대해서는 혜택을 받지 못할 수 있기 때문에 사전에 미리 전문의와 상의 하시는 것이 바람직합니다.

"
축구하다가 공을 눈에 맞았습니다. 시력이 떨어지거나 아프지 않은데 안과 진료가 꼭 필요한가요?,"관련 질병
안와골절

진료과
안과

","안구는 안와라고 하는 뼈로 이루어진 원뿔 모양의 공간에 들어 있으며, 안와 뼈는 위, 아래, 안쪽, 바깥쪽의 4부분으로 나뉘어 있습니다. 안와를 이루는 뼈에 발생한 골절을 안와 골절이라고 하며, 안와 골절은 얼굴과 얼굴 주위의 둔상에 의해 흔히 발생합니다. 예를 들어 축구공, 농구공, 야구공 등에 맞는 경우, 타인의 주먹에 맞는 경우 발생 가능하며, 뿐만 아니라 기둥, 벽 등 물체에 눈 주변을 부딪치는 경우에도 발생할 수 있습니다. 안와 골절은 얼굴 전체에서 일어나는 골절 중 두 번째로 흔합니다.안와 골절 발생 시 주로 나타나는 증상은 물체가 두 개로 보이는 복시, 안구 함몰, 안구 운동 제한, 안와 주변 피부 감각저하, 코피 등이 있으며, 일반적인 엑스선 검사에서는 발견되지 않는 경우가 많으므로 반드시 안과적 검진이 필요하며, 그에 따른 CT 검사 등이 필요할 수 있습니다.
"
유방암은 어떻게 발견할 수 있을까요?,"관련 질병
유방암

진료과
외과

","유방암의 진단은 크게 자가 검진 및 정기 검진과 방사선 검진이 있습니다.1. 자가 검진 만 20세가 넘은 여성은 매월 생리 1주일 후, 폐경 후이거나 생기를 하지 않는 여성은 매달 정해진 날에 커다란 거울로 보면서 유방의 형태 변화, 보조개 같은 것의 유무, 피부색의 변화 등을 알아보고, 샤워를 하면서 비눗물이 묻은 손으로 만져 몽우리가 있는지, 젖꼭지를 짜서 분비물이 나오는지, 젖꼭지나 피부 함몰이 있는지 확인하는 것입니다. 또 누워서 베개를 어깨 밑에 받치고 다시 한 번 만져볼 수도 있습니다. 이때 유방을 움켜쥐지 않도록 해야 하며, 세 손가락의 첫째 마디를 이용해 지긋이 누르면서 빠진 부위가 없도록 골고루 검사해야 합니다.2. 정기 검진 만 30세가 넘은 여성은 1년에 한 번, 전문의에게서 정기 검진을 받아야 합니다. 자신은 발견할 수 없는 작은 응어리가 발견되는 일도 있고, 또 전문의가 응어리의 상태를 촉진함으로써 유방암 같은지 아닌지를 어느 정도 알 수 있습니다. 자가 검진 또는 의사의 진찰로서 약 70%에서 유방암을 발견할 수 있습니다.3. 방사선 검사 유방 촬영술과 유방 초음파 촬영이 있으며 두 가지를 같이 시행할 경우 95% 이상에서 유방암을 진단할 수 있습니다.한국 유방암 학회 조기 검진 권고안에 따르면, 30세부터 매월 유방 자가 검진, 35세부터는 2년 간격으로 의사의 유방 진찰, 40세부터는 1~2년 간격으로 유방 촬영술을 받고록 하고 있습니다. 그러나 그 외 유방암 가족력이 있거나 한쪽에 이미 유방암 발생 경력 등이 있는 고발생 위험군에서는 전문의와 상담하여 별도로 검진 스케줄을 정하는 것이 좋습니다.기타 검사로는 응어리에 가느다란 주삿바늘을 넣고 세포의 일부를 빨아들여서 살펴봄으로써 80~90%의 환자의 경우 진단이 확정됩니다. 그리고 원격 전이가 일어났는지 여부를 진단하기 위해서는 가슴, 뼈 등의 X-선 촬영, CT 검사, 복부 초음파 검사, 핵의학 검사 등을 시행합니다.
"
우리 아이가 손가락을 빠는데 이것 때문에 치아가 튀어나오는 거 같아요. 교정치료 해야 하나요?,"관련 질병
교정 치료

진료과
치과

","손가락을 빨거나, 손톱을 물어뜯는 습관, 입으로만 숨을 쉬는 습관, 입술을 빠는 습관 등의 나쁜 습관은 치아 배열과 턱 성장에 직접 혹은 간접적으로 문제를 일으킬 수 있습니다. 빠른 시기에 이런 습관을 조절하는 교정치료가 필요한지에 대해 상담을 받아보시는 것이 좋습니다. 습관 조절로 더 큰 골격 문제나 치아 문제를 예방할 수 있습니다.
"
고도 비만 수술에 관해 자주 묻는 질문들,"진료과
외과

","1. 고도 비만 수술을 받기 위한 필요한 신체적 조건은 무엇입니까?
체중은 정상 체중보다 45kg 이상 과체중인 경우 또는 체질량지수로는 35 이상이거나 30 이상이면서 비만으로 인한 합병증이 있는 경우에 해당하며, 나이는 18세에서 60세 사이이고 과거에 체중 감량 프로그램을 시도했으나 실패했을 때 수술을 고려할 필요가 있습니다.

2. 식이요법이나 운동요법 같은 전통적인 방법 대신 수술이라는 방법을 선택해야 되나요?
고도 비만은 그 자체로 생명을 위협하는 질환이라고 간주되고 있으며, 기타 다른 여러 가지의 치명적인 의학적 조건들을 발생시킵니다. 통상적으로, 고도 비만 환자들은 그들의 생애에 걸쳐 여러 가지 식이요법들을 시도하지만 지속적인 성공은 거두지를 못합니다. 많은 의학적 연구 사례들이 고도 비만은 단순히 먹는 것을 못 참거나 운동이 부족해서 생기는 문제가 아닌 유전 인자에 기초한 문제이기 때문에 전통적인 체중 감량 방법들로는 해결될 수 없다는 것을 보여주고 있습니다. 비만 수술은 영구적인 방법이며 만약 환자들이 영양과 운동에 관한 지침들을 잘 지킬 수 있다면 장기적으로 좋은 결과를 얻을 수 있습니다.

3. 비만 수술은 얼마나 안전한가요?
다른 모든 주요 복부 수술과 마찬가지로, 수술 후 합병증이 발생할 확률은 작지만 있습니다. 합병증에는 심장 부정맥, 폐색전증, 환부 감염이 있으나 꼭 이에만 국한되는 것은 아닙니다. 미국에서 연구한 바에 의하면 사망률은 위우회수술 환자 전체의 0.5% 이하라고 합니다. 특히 미국에서 많이 하는 위우회술에 비하여 덜 복잡한 수술인 위소매절제술이나 위밴드수술의 경우는 이보다 더 위험도가 낮다고 할 수 있습니다. 이는 가장 흔한 외과 수술인 복강경 담낭절제술이나 충수절제술(맹장수술)보다도 낮은 수준입니다. 그리고 수술의 위험성보다 고도 비만을 치료하지 않고 방치하여 나타나는 위험이 훨씬 큽니다.

4. 고도 비만 수술 후 얼마 후에 걸을 수 있으며, 수술 후 활동하는 데 어떤 제약이 있나요?
보통은 수술 당일 걸을 수 있으나 회복하는 것은 환자에 따라 다릅니다. 가능한 빨리 일어나 움직이도록 권합니다. 수술 자체의 회복은 보통 1~2주면 충분하며 수술 후 식이조절이 안정적으로 되는 4주 이후에는 활동적으로 생활할 수 있습니다.

5. 고도 비만 수술 시간은 얼마나 되나요?
환자의 비만 정도에 따라 다르지만 보통 90분에서 120분 정도가 소요됩니다.

6. 고도 비만 수술 절개의 흉터는 얼마나 큰가요?
복강경 수술로 이루어지기 때문에 투관침을 넣는데 필요한 0.5cm에서 1.5cm 길이의 작은 절개 자국이 5~6개 정도 남으며 시간이 지나면 거의 눈에 띄지 않게 됩니다.

7. 고도 비만 수술 평균 입원 기간은 얼마나 되나요?
수술한 날로부터 3일째 퇴원이 가능합니다.

8. 고도 비만 수술 후 어떤 종류의 식이요법을 하나요?
수술 후 환자들은 대부분의 음식을 먹을 수 있습니다. 그러나 음식물은 고단백이어야 하며 아주 작은 양으로 섭취해야 합니다. 수술 후 6주간에 걸쳐 처음에는 유동식, 다음에는 야채와 육류를 갈아 넣은 죽 종류의 음식, 마지막으로 고형식의 순서로 음식 조절을 합니다.

9. 고도 비만 수술 후 먹을 수 있는 음식의 양은 얼마나 됩니까?
음식 섭취량은 한 끼당 30~60g 정도로 계획된 양으로 제한됩니다. 후에는, 먹을 수 있는 음식의 양이 증가하여 약 6개월 후에는 150~200g 정도가 됩니다.

10. 고도 비만 수술 후 이렇게 적은 음식 섭취로 인해 신체에 이상이 생기지 않나요?
잘 짜여진 식이 요법 프로그램으로 영양이 풍부한 식사를 한다면 수술 전보다 훨씬 건강하게 될 것입니다.

11. 고도 비만 수술 후 체중에 대해 평생 주의해야 하나요?
그렇습니다. 수술은 환자가 음식 섭취량을 제한하고 식이 패턴을 변화시키는 데 도움을 주는 수단만을 제공하는 것입니다. 즉 수술은 비만 치료의 시작이지 끝이 아닙니다. 수술 후 만족스런 체중 감소와 비만 합병증의 치유, 그리고 그것을 유지하기 위해서는 환자 개인의 결심과 실천이 필요합니다.

"
자궁경부암의 증상 및 진단과 예방,"관련 질병
자궁경부암

진료과
산부인과

","자궁경부암의 증상은?
자궁경부에 암덩어리나 세포 이상이 나타났을 경우에는 성관계 시 출혈을 보일 수 있다. 물론 출혈을 보이지 않는 무증상일 경우도 많은데 그 상태로 암검사를 시행하지 않고 오랫동안 있다가 우연한 기회에 산부인과에 와서 3~4cm 정도의 자궁경부암이 발견되는 경우도 있다.자궁경부암이 조금 더 커지고 골반에서 진행이 됐을 경우 요통이나 방광 쪽에 증상이 나타날 수 있지만 아무래도 자궁 입구가 성관계에 의해서 접촉이 될 수 있기 때문에 가장 흔히 볼 수 있는 증상은 병변상의 출혈이다.

자궁경부암의 진단방법은?
질 입구를 벌려 쉽게 자궁경부를 확인할 수 있기 때문에 일단 육안으로 볼 수 있고, 자궁경부 세포질검사라고 해서 브러쉬모양의 기구를 자궁경부 입구에 집어넣어 돌려서 세포를 채취 한다. 그것을 현미경 슬라이드에 도마를 하여 세포검사를 시행해 볼 수 있다. 자궁경부의 검사는 침습적인 검사가 아니다. 입구에서 바로 볼 수 있기 때문이다. 자궁경부 세포질 검사에서 이상이 있을 경우 질 확대경 검사를 시행해 그 병변을 확대해서 확인해 보고 의심되는 부분은 조직검사를 시행한다. 조직검사에서 이상소견이 보였을 경우에는 자궁경부 전체에 다른 더 위중한 질환이 있을 수도 있기 때문에 자궁경부를 원추형으로 절제해주는 원추형 절제술, 환상투혈생검과 같은 조직검사를 통해서 정확한 진단을 내리게 된다.

콘돔 착용은 자궁경부암 예방에 도움이 되나?
콘돔이 도움이 될 수는 있겠지만 100% 예방하지는 못한다. 콘돔이 피임을 완벽하게 막아주지 못하고 콘돔의 불량률, 정액 접촉이 실제로 있을 수 있기 때문이다. 그러나 착용하지 않는 것보다는 낫다고 볼 수 있다.

"
칼슘제 처방 없이 먹어도 되나요?,"진료과
가정의학과

","Q. 외국에서는 칼슘제를 약국에서 쉽게 구할 수 있는 경우가 많았습니다. 처방전 없이 칼슘제를 먹는 사람들을 종종 보는데요, 이 경우 위험하다고 할 수 있을까요?
A. 칼슘제를 처방없이 복용하는 것 자체가 위험하지는 않습니다. 그러나 환자의 상태에 따라 칼슘의 종류가 달라져야 할 뿐만 아니라 함께 첨가된 다른 약들에 따라 효과에서 차이가 나기도 합니다. 예를 들면, 역류성 식도염이나 위/십이지장 궤양 등으로 위산분비 억제제나 제산제를 장기간 복용 중인 분이라면 구연산칼슘으로 복용해야 합니다. 일반적으로 합성된 탄산칼슘은 위산에 의해 분해되어야만 칼슘이 흡수되므로 이런 경우 효과가 없습니다.또한 최근에는 골다공증 치료약제에 칼슘, 비타민 D까지 복합제로 만들어져 따로 먹지 않아도 되는 약제들이 많이 있습니다. 이런 약제를 복용하시는 분이 만약 의사와 상의없이 추가로 칼슘제를 섭취하게 되면 오히려 칼슘의 배설을 증가시킬 수도 있습니다.따라서 적절한 칼슘제를 선택하고 비용의 낭비를 막기 위해서는 자신의 건강상태를 상담하고 주치의의 처방에 의해 복용하는 것이 좋습니다.
"
C형 간염이 문제가 되는 이유는 무엇인가요?,"관련 질병
C형 간염

진료과
소화기내과

","간염은 어떠한 이유이든 간세포에 염증과 괴사가 발생하는 상태를 일컫는다. 만성 간염이라 함은 간염을 일으키는 원인과 더불어서 간세포의 손상이 6개월 이상 지속되는 것을 칭한다. 국내에서 만성 간염, 간경변증 및 간암의 대표적인 3대 원인은 B형 간염바이러스, C형 간염 바이러스 그리고 알코올이다.B형 간염 바이러스가 국내 만성 간질환의 원인 중 절반 이상을 차지하고 있지만, 1990년대부터 국가적인 예방 접종 사업이 시작된 이후로 유병율이 현저하게 감소하여 과거 전 인구의 7~10%였던 감염율이 20세 이하에서는 감소하기 시작하여 10대 미만에서는 거의 선진국 수준인 1%미만에 근접하고 있다.하지만, 아직 예방 접종이 개발되지 않고 있으며, 전염경로에 대한 홍보가 부족한 C형 간염은 일단 급성 간염을 앓고 난 후 약 70~80% 이상에서 만성화 되며, 국내 감염율도 상대적으로 증가 추세에 있다. 더욱이 만성 C형 간염 환자 중 약 30%가 간경변증 및 간암으로 진행하므로 B형 간염보다는 향후 C형 간염이 일본이나 일부 서구 국가와 마찬가지로 더 큰 문제가 될 수 있다. 우리나라에서는 전 국민의 약 1%가 C형 간염 바이러스 보유자로 추정 되고 있다.
"
자궁경부암이란?,"관련 질병
자궁경부암

진료과
산부인과

","보통 자궁암이라고 하면 자궁경부암과 자궁내막암을 말한다. 자궁경부암이란 말그대로 자궁경부에 생긴 암이다. 자궁경부는 질과 자궁을 연결하는 입구로 굉장히 편리한 기관이다. 질경을 통해서 질을 벌려보면 바로 자궁경부가 보이게 되는 외부에 노출되어 있기 때문에. 자궁경부에 병변이 있거나 암이 발생됐을 경우에는 육안으로 바로 확인해 볼 수 있다. 그 부분을 조직검사를 시행함으로서 진단을 내릴 수가 있다.요즘 인유두종 바이러스 예방접종 백신이 사회적으로 많이 알려지고 있다. 인유두종 바이러스는 자궁경부암의 원인에 거의 99%를 차지함으로써 가장 중요하다. 인유두종 바이러스 중에서 부인과 질환을 일으키는 바이러스는 40여 가지가 있는데, 그 중 16번, 18번이 고위험 인유두종 바이러스로서 장기간 지속 감염이 되었을 경우 자궁경부 세포가 이상 상태를 일으키게 되고 그것이 지속될 경우에는 자궁경부암을 일으키게 된다. 인유두종 바이러스에 감염되는 원인은, 물론 성관계에 의하지 않고 저절로 감염이 된다는 연구결과도 있지만 보통은 남녀의 성관계에 의해서 일어나게 된다. 그리고 청소년기에는 인유두종 바이러스 감염 후 발병률이 높기 때문에 16세 이전에 성관계를 시작하는 여성은 그만큼 위험성이 크다.또한 다수의 파트너와 성관계를 갖는 여성은 파트너 남성 중 인유두종 바이러스 보인자가 있을 경우가 있어 감염 될 수 있다. 흡연도 하나의 원인이 될 수 있고, 에이즈와 같은 면역학적 기능이 저하된 상태일 경우도 원인 인자가 될 수 있다. 바이러스 질환이기 때문에 소득이 적은 저소득 계층에서 많이 발견이 되는 질환이다. 자궁경부세포질 검사는 간단히 시행해 볼 수 있기 때문에 앞에서 기술한 자궁경부암의 원인인자를 갖고 있다고 생각되는 사람은 1년에 한번 정도 반드시 검사를 해보는 것이 좋다.
"
"어지럼증, 내 귀안의 문제?","관련 질병
어지럼증

진료과
이비인후과

","어지럼이나 신체의 균형을 유지할 수 없는 평형장애는 말초전정 질환, 중추전정 질환, 심장 질환, 소화기 질환, 안과 질환, 원인 불명의 어지럼 등 수없이 많습니다. 어지럼은 그 성질에 따라 일반적으로 회전성과 비회전성으로 분류합니다. 회전성 어지럼에서 환자는 ‘눈이 빙빙 돈다’, ‘천정과 주위가 돌아간다’, ‘기둥이 흐르는 것 같다’ 등으로 표현하며 회전의 방향이 뚜렷합니다. 회전성 어지럼은 여러 원인에 의한 말초전정계 장애로 인한 것이 압도적으로 많습니다. 그러나 악성 종양의 두개내 전이, 추골뇌저동맥부전, 소뇌출혈, 경색 등의 중추 전정계 장애에서도 발생할 수 있습니다.비회전성 어지럼 중에서 ① 동요형 어지럼 범주에 속하는 것으로 승강감, 경사감, 이동감, 전도감같이 방샹성이 뚜렷한 운동과 위치의 이상감각과 부상감, 부유감, 흔들리는 느낌, 휘청거리는 느낌 등의 방향성이 불명료한 것이 있습니다. 전자는 회전성 어지럼처럼 반고리관계, 이석계가 관여하는 말초∙중추전정계의 장애로 인해 발생하는 것으로 생각되고 있습니다. 후자는 말초성 신경질환, 시성장애, 전정성 평형장애, 난청, 경부강직 등 둘 혹은 그 이상의 감각이상이 존재하는 경우로 다중감각기 어지럼이라고도 합니다. ② 자세 불균형 어지럼에서는 자세 불안이 가장 불편한 증상이고 어지럼은 느끼지 않거나 경도입니다. 어지럼이 존재한다면 대부분은 방향이 뚜렷하지 않은 비회전성 어지럼입니다. 뇌종양, 소뇌척수변성증 같은 두개내 기질적 질환, 즉 중추 전정 질환에서 흔히 나타납니다. ③ 실신형 어지럼의 증상은 정신의 몽롱해짐과 탈력감, 눈 앞이 캄캄해지는 느낌 등이며, 대부분 일과성 뇌혈류장애로 인해 발생하기 때문에 내과적 질환에서 많이 볼 수 있습니다. ④ 동요시형 어지럼에서 환자는 정지하고 있어도 눈이 아물아물하거나 어질어질하다고 호소하며, 물체가 움직이고 있는 것처럼 보인다고 호소합니다. 비교적 크고 느리게 움직이는 안진 또는 이상 안구 운동이 있는 경우에 보는 것으로 동요시라고 부르기도 합니다. ⑤ 편두통형 어지럼에서는 눈이 지끈지끈하거나 눈앞에 하얗게 빛나는 물체가 나타나 점점 커져 아무것도 보이지 않게 되는 증상을 어지럽다고 표현하는 경우가 있습니다. 이것을 전조라고 하며 이어서 심한 두통이 발생하면 전형적 편두통이라고 합니다. 두통이 아니라 심한 두중감을 머리가 어지럽다고 표현하는 경우도 이에 해당됩니다. 어지럼 발작에 수반해서 나타나는 증상 중 병소 진단에 중요한 것으로는 이명, 난청, 이폐색감, 이통 증 와우증상과 두통, 손발 및 안면 저림, 연하 장애, 언어 장애, 복시, 순간적인 의식 장애 등의 뇌신경 증상 등이 있습니다. 예를 들면, 전형적인 내이 장애인 메니에르병은 어지럼 발작과 더불어 이명, 난청이 동반되며, 중추 장애로 인한 어지럼 발작 시에는 전술한 각종 뇌신경 증상이 수반해 나타나는 경우가 많습니다. 그러나 격심한 어지럼 발작 시에는 장애 부위에 관계없이 오심, 구토, 안면창백 등의 자율신경 증상을 수반하는 경우가 많습니다. 이런 자율신경 증상은 말초성 병변과 흔히 동반되며, 어지럼 발작이 강할수록 출현율이 높고 또 강하게 나타납니다.
"
